Id,Time,y,d,b
145,46,441.59437,9.70015,1.48605
146,1,14.12309,10.48387,-2.14073
146,6,61.3192,10.48387,-2.14073
146,11,107.66069,10.48387,-2.14073
146,16,165.48095,10.48387,-2.14073
146,21,214.33141,10.48387,-2.14073
146,26,270.60901,10.48387,-2.14073
146,31,325.04228,10.48387,-2.14073
146,36,371.81233,10.48387,-2.14073
146,41,422.72604,10.48387,-2.14073
146,46,480.91936,10.48387,-2.14073
147,1,7.97505,10.05567,3.31198
147,6,59.5582,10.05567,3.31198
147,11,111.64688,10.05567,3.31198
147,16,157.71894,10.05567,3.31198
147,21,212.87859,10.05567,3.31198
147,26,258.05929,10.05567,3.31198
147,31,316.53963,10.05567,3.31198
147,36,369.92756,10.05567,3.31198
147,41,420.89837,10.05567,3.31198
147,46,463.61568,10.05567,3.31198
148,1,16.24567,9.59122,-1.15704
148,6,55.86123,9.59122,-1.15704
148,11,102.54152,9.59122,-1.15704
148,16,154.54175,9.59122,-1.15704
148,21,197.382,9.59122,-1.15704
148,26,238.70588,9.59122,-1.15704
148,31,292.89894,9.59122,-1.15704
148,36,345.29519,9.59122,-1.15704
148,41,402.02052,9.59122,-1.15704
148,46,445.78534,9.59122,-1.15704
149,1,10.58523,9.9471,4.1246
149,6,65.92606,9.9471,4.1246
149,11,122.85965,9.9471,4.1246
149,16,159.99768,9.9471,4.1246
149,21,209.26477,9.9471,4.1246
149,26,267.01259,9.9471,4.1246
149,31,304.9174,9.9471,4.1246
149,36,358.25456,9.9471,4.1246
149,41,406.91142,9.9471,4.1246
149,46,466.57325,9.9471,4.1246
150,1,12.34536,10.21189,-0.39458
150,6,55.10205,10.21189,-0.39458
150,11,118.7095,10.21189,-0.39458
150,16,160.66445,10.21189,-0.39458
150,21,218.37758,10.21189,-0.39458
150,26,254.28317,10.21189,-0.39458
150,31,317.05497,10.21189,-0.39458
150,36,367.20273,10.21189,-0.39458
150,41,410.55846,10.21189,-0.39458
150,46,469.19594,10.21189,-0.39458
